original,simplified_human,simplified_by_model
김주현 한국은행 강원본부 조사역은 “종합적으로 검토하면 소폭 개선된 것”이라며 “물가 상승 심리가 조금 완화됐지만 추세적인지 여부는 좀더 지켜봐야 할 것”이라고 했다.,"김주현 한국은행 강원본부의 조사 담당자는 “전체적으로 보면 조금 나아진 것 같아요”라고 말했어요. “물가가 오르는 걱정이 조금 줄어들었지만, 이게 계속 이렇게 될지는 좀 더 지켜봐야 해요”라고 덧붙였어요.","김주현 한국은행 강원본부 조사역은 “전반적으로 보면 조금 개선된 것 같아요”라고 말했어요. 하지만 물가가 오르는 속도는 아직 잘 모르고, 앞으로는 더 잘 알 수 있을 것 같아요."
주택매매시장 소비심리지수 4개월만에 상승 국면,주택을 사고파는 시장에서 사람들이 느끼는 기분이 4개월 만에 좋아졌어요.,주택을 사고 파는 시장에서 사람들이 집을 사려는 마음이 다시 높아지고 있어요.
인천시가 연간 14조원대 예산을 오는 2026년까지 책임질 금융기관으로 신한은행과 NH농협은행을 각각 1·2금고로 선정했다.,"인천시는 매년 14조 원 정도의 돈을 관리할 은행으로 신한은행과 NH농협은행을 선택했어요. 신한은행은 1번 은행, NH농협은행은 2번 은행이에요. 이 은행들은 2026년까지 인천시의 돈을 잘 지켜줄 거예요.",인천시가 매년 14조 원의 돈을 관리할 금융기관을 신한은행과 NH농협은행 두 곳으로 정했습니다.
"소비자 물가상승과 고금리에 비상이 걸렸다. 이로 인해 서민들의 가계가 더욱 어려워지고 있어 이에 대한 특단의 대책이 요구되고 있다. 지금과 같이 물가가 폭등하고 또한 고금리 시대가 지속된다면, 가뜩이나 코로나19와 러시아-우크라이나 전쟁 장기화로 인해 발생한 한국경제의 먹구름은 더해 갈 것이다.","물가가 많이 오르고 이자율이 높아져서 사람들이 힘든 상황이에요. 그래서 서민들이 생활하는 데 더 어려움을 겪고 있어요. 이런 문제를 해결하기 위한 특별한 대책이 필요해요. 만약 지금처럼 물가가 계속 오르고 이자율이 높아진다면, 코로나19와 러시아-우크라이나 전쟁 때문에 이미 힘든 한국 경제는 더 나빠질 거예요.","소비자 물가가 오르고, 돈을 빌릴 때의 이자도 높아져서 어려운 상황이에요. 그래서 지금은 어려운 상황에 처한 사람들이 더 힘들어지고 있어요. 만약 앞으로도 물가가 계속 오르고, 이자도 계속 오르면, 한국 경제가 더 어려워질 거예요."
"신용카드 등으로 전통시장, 대중교통, 문화생활에 소비한 300만원까지 소득 공제받을 수 있게 된다.","신용카드 같은 카드로 전통시장, 대중교통, 문화생활에 쓴 돈 중에서 300만원까지는 세금을 덜 내게 해줄 거예요.",신용카드로 사용한 300만 원까지 세금을 줄여줄 수 있게 될 거예요.
무역업계는 인프라 개발을 통한 신(新)동력 확보를 꿈꾸고 있다. 박철용 한국무역협회 강원지역본부장은 “도내 유력항만을 더 확충해 부산·광양 등지로 빠져나가는 수출입 물자를 내수로 전환해야 한다”고 말했다.,"무역업계는 새로운 힘을 얻기 위해 시설을 더 발전시키고 싶어하고 있어요. 박철용 한국무역협회 강원지역본부장은 “우리 지역의 중요한 항구를 더 많이 만들고, 부산이나 광양 같은 다른 지역으로 나가는 수출입 물건을 우리나라 안에서 사용해야 한다”고 말했어요.",무역업계는 새로운 동력을 얻기 위해 물건을 더 많이 운송하는 것을 목표로 하고 있어요. 박철용 한국무역협회 강원지역본부장은 “우리 지역의 중요한 항구를 더 많이 만들어서 부산과 광양 같은 곳으로 물건을 보내는 것이 중요해요”라고 말했어요.
문제는 최근 부동산 거래가 줄고 가격이 소폭 하락하면서 향후 부동산 시장 전망이 불투명하다는 데 있다. 면 단위 지역에서는 최근 농지 취득 심사를 강화하는 농지법 개정으로 토지 거래가 급감해 더 어려운 상황이다. 수도권 부동산 침체 여파가 시차를 두고 도내에 영향을 주는 점을 감안하면 폐업 중개사가 늘어날 가능성도 있다.,"요즘 집을 사고 파는 일이 줄어들고, 집값도 조금 떨어지고 있어서 앞으로 집값이 어떻게 될지 잘 모르겠다는 문제가 있어요. 특히, 농사를 짓는 땅을 사는 규칙이 더 엄격해져서 농지 거래가 많이 줄어들었어요. 이런 상황은 수도권, 즉 서울 주변의 집값이 떨어진 영향이 우리 지역에도 늦게 영향을 줄 수 있어서, 집을 중개하는 가게가 문을 닫는 경우도 더 많아질 수 있어요.",문제는 최근에 집을 사고 팔기가 줄어들고 가격이 조금 떨어지고 있어서 앞으로 집값이 어떻게 될지 잘 모르겠다는 거예요. 특히 작은 지역에서는 최근 농지를 사거나 팔 때 심사를 더 엄격하게 하는 법이 바뀌면서 거래가 줄어들고 있어요. 수도권 지역에서는 집값이 떨어지는 영향이 시간이 걸려서 다른 지역에도 영향을 줄 수 있어요. 그래서 폐업 중개사가 늘어날 수도 있어요.
이달 전망치는 대선 영향에 66.6,이번 달 예상치는 대선의 영향으로 66.6입니다.,이번 달에 전망이 66.6이라고 해. 이 숫자는 대선 결과에 따라 달라질 수 있어.
"시는 앞서 지난 2012년 10월 도시계획변경 사전협상 운영지침을 제정, 3건에 대해 토지 공공기여량 337.9㎡와 공공기여금 98억7천만원 등의 협상실적을 냈다.","2012년 10월에 도시 계획을 바꾸기 위한 규칙을 만들었어요. 그 규칙에 따라 3개의 프로젝트에서 땅을 337.9㎡ 기부하고, 98억 7천만 원의 돈을 협상했어요.",시에서는 2012년 10월에 도시계획 변경에 대한 협상 규칙을 만들었어요. 그중에 3건을 대상으로 땅과 공공기여량 337.9㎡와 공공기여금 98억 7천만 원의 협상 결과를 발표했어요.
이어 “왕복 2차선인 아파트 주 진입로와 국도 7호선 사이 300여m 구간에 초등학교와 병설유치원 등이 있어 아이들의 안전을 위해 진입로 개선 및 7호선 진입 추가 개설 등이 필요한 실정”이라며 “하지만 대책을 마련하지 않아 사고 위험을 항상 안고 살아야 한다”고 강조했다.,"""아파트로 들어가는 길과 7호선 도로 사이에 약 300미터 구간에는 초등학교와 유치원이 있어 아이들이 안전하게 다닐 수 있도록 길을 더 좋게 만들고, 7호선으로 들어가는 길도 추가로 만들어야 해요. 하지만 지금은 그런 대책이 없어서 사고가 날 위험이 항상 있어요.""","""왕복 2차선인 아파트에 들어가는 길과 국도 7호선 사이 300미터 정도 길이의 구간에서 아이들이 안전하게 다닐 수 있도록 길을 개선하고, 7호선에 추가로 열어야 한다고 말했어요. 하지만 해결책을 찾지 않아 항상 위험에 노출되어야 한다고 강조했어요."""
"한국부동산원에 따르면 지난해 1월부터 11월까지 도내에서 이뤄진 아파트 매매거래는 총 2만8,807건에 달했다. 이는 관련 통계 작성이 시작된 2006년 이후 동 기간 거래량 중 가장 많은 수치다.","한국부동산원에 따르면 작년 1월부터 11월까지 전국에서 아파트가 2만8,807채나 거래됐어. 이건 2006년부터 지금까지 중에 가장 많은 거래량이야.","한국부동산원에 따르면, 작년 1월부터 11월까지 우리 지역에서 아파트 거래가 28,807건 이루어졌어요. 이는 2006년 이후로 가장 많은 수치예요."
"시와 LH는 협약을 시작으로 도계읍 장미사택 일원에 LH 176억원, 삼척시 90억원 등 모두 266억원을 들여 7,908㎡ 부지에 120세대 규모 통합 공공임대주택을 건립할 계획이다.","시와 LH는 함께 협약을 맺고, 도계읍 장미사택 지역에 176억 원과 삼척시에서 90억 원을 합쳐서 총 266억 원을 사용해 7,908㎡ 크기의 땅에 120세대가 살 수 있는 공공임대주택을 만들 계획이에요. 공공임대주택은 사람들이 저렴한 가격에 살 수 있도록 도와주는 집이에요.","시와 LH는 약속을 통해 도계읍 장미사택에 266억 원을 사용해서 7,908㎡ 크기의 땅에 120세대 규모의 공공임대주택을 지을 계획이에요."
"도내 소상공인 체감BSI는 거리두기 완화·해제 단계를 밟으며 3월(53.9), 4월(78.0), 5월(82.8) 꾸준한 증가세를 보였다. 그러다 지난달 10포인트 가까이 하락, 70대로 내려섰다. BSI 지수는 100을 초과하면 경기가 호전된 것으로, 반대는 경기가 악화된 것으로 본다.","도내 작은 가게 주인들이 느끼는 경기 상황은 거리두기가 완화되면서 3월(53.9), 4월(78.0), 5월(82.8) 동안 계속 좋아졌어요. 그런데 지난달에는 갑자기 10포인트 가까이 떨어져서 70대가 되었어요. BSI 지수라는 것은 100보다 높으면 경기가 좋아졌다는 뜻이고, 100보다 낮으면 경기가 나빠졌다는 뜻이에요.","도내 소상공인들이 느끼는 상황을 나타내는 숫자예요. 3월에는 53.9로 올라갔고, 4월에는 78.0, 5월에는 82.8로 계속 늘어났어요. 하지만 지난 달에는 10포인트 정도 떨어졌고, 70대 이하로 내려갔어요. 이 숫자가 100을 넘으면 경기가 좋아지고, 100을 넘지 않으면 나빠진 것으로 보입니다."
군은 19일부터 ‘2022년도 중소기업 육성자금 융자계획’을 홈페이지 등에 공고하고 관내 소상공인과 중소기업을 대상으로 신청자 모집에 나선다.,"군에서는 19일부터 '2022년도 소규모 회사를 키우는 돈 빌려주는 계획'을 인터넷 등에 알리고, 지역 소상공인과 작은 회사를 돕기 위해 지원자를 모집할 거야.","군에서는 19일부터 '2022년 중소기업 육성자금 융자계획'을 홈페이지에 올리고, 내 지역의 작은 가게와 중소기업이 신청을 받을 수 있도록 준비하고 있어요."
"2014년 GJC의 대출에 대한 강원도의 보증액이 210억원에서 2,050억원으로 증가했을 당시 도의회의 동의를 받지 않은 것은 감사원 자료와 2015년 11월 기획행정위원회 행정사무감사 회의록을 통해 명백히 확인된다.","2014년에 GJC라는 회사가 돈을 빌릴 때, 강원도에서 보증해준 금액이 210억 원에서 2,050억 원으로 늘어났어요. 그런데 이때 강원도의회, 즉 도의원들이 동의하지 않았다는 것이 감사원 자료와 2015년 11월에 열린 회의 기록을 통해 확실히 확인되었어요.","2014년 GJC가 돈을 빌린 것에 대한 강원도의 보증액이 210억에서 2,050억으로 늘어났을 때, 도의회에서 동의하지 않은 것은 감사원 자료와 2015년 11월 기획행정위원회 회의록을 통해 분명히 밝혀졌어요."
융자대상자로 확정되면 신한은행(강릉지점)에서 융자금을 대여받을 수 있다. 신한은행 여신 규정상의 융자 조건을 갖추지 못했거나 같은 지원사업을 통해 대출한도액을 지원받고 상환 중인 대상자는 제외된다.,"융자대상자로 결정되면 신한은행(강릉지점)에서 돈을 빌릴 수 있어요. 하지만 신한은행에서 정해놓은 조건을 만족하지 않거나, 다른 지원사업으로 이미 돈을 빌리고 갚고 있는 사람은 제외돼요.","만약 신한은행(강릉지점)에서 돈을 빌릴 수 있다면, 그 돈을 받으려면 신한은행의 규칙을 따르지 못하거나 다른 지원을 통해 돈을 빌릴 수 있는 한도액을 지원받을 수 없는 사람들은 대출을 받을 수 없다."
송도 오션파크베르디움 입주자대표회의 관계자는 “개발시행사의 법인이 없는 탓에 인천경제청을 상대로 소송을 할 수밖에 없는 상황”이라며 “송도에이투피에프브이의 대표 등을 상대로도 소송을 제기할 수 있도록 법률적 검토를 하겠다”고 했다.,송도 오션파크베르디움에 사는 사람들의 대표는 “개발을 맡은 회사가 법인이 없어서 인천경제청을 상대로 소송을 할 수밖에 없는 상황이에요”라고 말했습니다. 그리고 “송도에이투피에프브이의 대표에게도 소송을 할 수 있도록 법률적으로 검토할 거예요”라고 덧붙였습니다.,송도 오션파크베르디움에 사는 대표들의 한 관계자는 “개발이 진행되고 있는 회사에 대한 소송을 할 수밖에 없는 상황이에요”라고 말했습니다. “송도에이투피에프브이의 대표들을 상대로도 소송을 제기할 수 있도록 법률을 살펴볼 거예요”라고 덧붙였습니다.
